"","timestamp_start","comment","label","collar_height","observation","volume_total","co2_dry_initial_value","fco2_dry","fco2_dry_lin","pa_mean","ta_mean","ch4_dry_initial_value","ch4_dry_deadband","ch4_dry_stop_time","co2_dry_deadband","co2_dry_stop_time","n2o_deadband","n2o_stop_time","n2o_initial_value","fch4_dry_lin","fch4_dry_lin_se","fch4_dry_lin_d_cdt","fco2_dry_lin_se","fco2_dry_lin_d_cdt","fn2o_lin","fn2o_lin_d_cdt","fn2o_lin_se","ts_1_mean","swc_2_mean","latitude","longitude","site","manure","topo1","rep","corn","fch4_dry_lin_r2","fco2_dry_lin_r2","fn2o_lin_r2","DateTime","Date"
"286","20230920140055.000000","VB1-1B-O","VB_35",2.7,"119.000000","5227.900000","438.430000","1.140140",0.96366,"101.600000","26.474620","2604.203000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","338.783960",1.37559,"0.001800","0.209860","0.003440","0.147020",0.00373,"0.000570","0.000500","18.919490","0.600000","44.015500","-73.327480","VB","BAU","low","B","O","0.992830","0.949060","0.013070",2023-09-20 14:00:55,2023-09-20
"287","20230920140607.000000","VB1-1C-O","VB_36",1.5,"120.000000","4846.300000","443.390000","0.075820",0.07582,"101.610000","24.831520","2026.357000","20.000000","120.000000","32.000000","120.000000","20.000000","120.000000","338.786310",0.03407,"0.000550","0.005530","0.001950","0.012300",0.04314,"0.007060","0.000790","18.628660","0.414420","44.015960","-73.327180","VB","BAU","low","C","O","0.503150","0.317110","0.450140",2023-09-20 14:06:07,2023-09-20
"288","20230920140909.000000","VB1-1C-I","VB_37",1.5,"119.000000","4846.300000","457.940000","0.208540",0.20854,"101.590000","25.010640","2029.098000","20.000000","119.000000","30.000000","119.000000","20.000000","120.000000","338.800450",0.15359,"0.000520","0.025020","0.002590","0.033980",0.01518,"0.002480","0.000600","18.973240","0.415000","44.015960","-73.327190","VB","BAU","low","C","I","0.960100","0.662230","0.150500",2023-09-20 14:09:09,2023-09-20
"289","20230920141621.000000","VB1-2C-I","VB_39",4.25,"119.000000","5720.800000","439.920000","4.416500",3.7454,"101.610000","24.010220","2024.866000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","338.440550",-0.02766,"0.000500","-0.003800","0.003800","0.514100",0.13597,"0.018660","0.000840","17.971720","0.379310","44.016290","-73.328200","VB","BAU","high","C","I","0.366220","0.994680","0.835530",2023-09-20 14:16:21,2023-09-20
"290","20230920141918.000000","VB1-2C-O","VB_40",4.5,"119.000000","5800.300000","439.330000","3.759800",3.43587,"101.580000","23.457630","2024.232000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","338.029000",-0.00244,"0.000590","-0.000330","0.003430","0.463570",0.1129,"0.015230","0.000440","17.908430","0.379500","44.016310","-73.328220","VB","BAU","high","C","O","0.003160","0.994650","0.924860",2023-09-20 14:19:18,2023-09-20
"291","20231006111034.000000","VB1-2C-I","VB1",4,"110.000000","5644.780000","468.010000","5.845440",5.84544,"86.900000","18.770800","2049.054000","20.000000","110.000000","20.000000","110.000000","20.000000","120.000000","382.089140",14.0375,"0.020730","1.960720","0.003720","0.816470",11.70864,"1.634520","0.011170","14.130620","0.241790","44.016240","-73.328180","VB","BAU","high","C","I","0.991130","0.998340","0.995450",2023-10-06 11:10:34,2023-10-06
"292","20231006111403.000000","VB1-2C-O","VB2",3.8,"104.000000","5581.180000","471.320000","6.900910",5.32481,"86.050000","18.447050","2049.220000","20.000000","104.000000","20.000000","104.000000","20.000000","120.000000","381.329370",2.69155,"0.004620","0.378940","0.006760","0.749660",7.79989,"1.097680","0.005550","13.931970","0.239750","44.016220","-73.328180","VB","BAU","high","C","O","0.989870","0.994420","0.997500",2023-10-06 11:14:03,2023-10-06
"293","20231006112137.000000","VB1-1C-I","VB3",5,"120.000000","5962.780000","458.770000","4.608820",4.60882,"101.250000","21.363210","2040.199000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","359.874140",0.24979,"0.001290","0.032860","0.002750","0.606250",8.78312,"1.154790","0.001440","16.561050","0.296870","44.016010","-73.327180","VB","BAU","low","C","I","0.868430","0.997990","0.999850",2023-10-06 11:21:37,2023-10-06
"294","20231006112456.000000","VB1-1C-O","VB5",5.75,"119.000000","6201.280000","462.470000","5.579320",5.43645,"101.240000","21.164770","2041.888000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","370.894480",0.41536,"0.000510","0.052520","0.002240","0.687390",12.87865,"1.627620","0.003960","16.630920","0.295000","44.016010","-73.327200","VB","BAU","low","C","O","0.990900","0.998960","0.999420",2023-10-06 11:24:56,2023-10-06
"295","20231006113212.000000","VB1-1B-O","VB6",3.33,"119.000000","5431.720000","470.050000","8.579980",7.24719,"101.220000","21.272030","2055.339000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","442.555330",4.15377,"0.003560","0.599970","0.006780","1.046790",101.033,"14.586700","0.076440","16.079050","0.286580","44.015540","-73.327470","VB","BAU","low","B","O","0.996560","0.995900","0.997320",2023-10-06 11:32:12,2023-10-06
"296","20231006113532.000000","VB1-1B-I","VB7",3,"120.000000","5326.780000","470.300000","9.699360",7.36868,"101.220000","21.556330","2052.682000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","431.173200",3.67499,"0.002320","0.542130","0.007800","1.087020",56.99675,"8.403820","0.020910","16.181020","0.292000","44.015530","-73.327470","VB","BAU","low","B","I","0.998220","0.994980","0.999390",2023-10-06 11:35:32,2023-10-06
"297","20231006114351.000000","VB1-1A-I","VB8",3.8,"120.000000","5581.180000","463.980000","5.795820",5.66066,"101.200000","22.494570","2048.075000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","387.182590",1.73133,"0.002300","0.244860","0.001960","0.800590",29.70736,"4.199430","0.023150","16.740110","0.401000","44.015120","-73.327990","VB","BAU","low","A","I","0.991400","0.999410","0.997030",2023-10-06 11:43:51,2023-10-06
"298","20231006114732.000000","VB1-1A-O","VB9",3,"117.000000","5326.780000","463.130000","10.359990",2.27626,"96.990000","22.690430","2045.253000","20.000000","117.000000","20.000000","117.000000","20.000000","120.000000","368.760540",0.21349,"0.000920","0.031790","0.013950","0.338960",7.15907,"1.065400","0.031990","15.640100","0.385250","44.015120","-73.327970","VB","BAU","low","A","O","0.927490","0.863860","0.918820",2023-10-06 11:47:32,2023-10-06
"299","20231006115719.000000","VB1-2B-O","VB11",2.3,"120.000000","5104.180000","459.900000","3.298010",0.77207,"100.360000","24.259470","2050.087000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","368.292900",0.43256,"0.002330","0.067360","0.005260","0.120230",2.37864,"0.370220","0.012310","17.242970","0.186430","44.013710","-73.327860","VB","BAU","high","B","O","0.894850","0.841980","0.902250",2023-10-06 11:57:19,2023-10-06
"300","20231006120051.000000","VB1-2B-I","VB12",2.1,"117.000000","5040.580000","460.750000","12.205710",9.83065,"99.520000","23.810960","2050.217000","20.000000","117.000000","20.000000","117.000000","20.000000","120.000000","359.611960",3.97845,"0.004910","0.625750","0.011670","1.546220",26.00362,"4.087440","0.027600","17.931340","0.168150","44.013710","-73.327810","VB","BAU","high","B","I","0.994230","0.994670","0.995550",2023-10-06 12:00:51,2023-10-06
"301","20231006120402.000000","VB1-2B-O","VB13",2.3,"119.000000","5104.180000","462.070000","0.477500",0.4775,"101.190000","24.273550","2061.835000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","369.484270",-0.20416,"0.001400","-0.031750","0.004850","0.074270",1.88296,"0.292740","0.019600","-9999.000000","0.173000","44.013720","-73.327820","VB","BAU","high","B","O","0.839490","0.704930","0.694690",2023-10-06 12:04:02,2023-10-06
"302","20231006120737.000000","VB1-2B-O","VB14",2.3,"120.000000","5104.180000","460.540000","4.797830",3.64715,"101.190000","24.420000","2053.724000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","362.056270",0.55188,"0.001880","0.086000","0.005570","0.568370",12.42244,"1.934100","0.005010","17.504000","0.169620","44.013700","-73.327810","VB","BAU","high","B","O","0.955250","0.990660","0.999340",2023-10-06 12:07:37,2023-10-06
"303","20231006121401.000000","VB1-2A-O","VB15",1.5,"119.000000","4849.780000","463.800000","7.071600",5.38369,"101.190000","24.674530","2047.672000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","387.136280",0.65051,"0.000970","0.106770","0.005590","0.883610",14.20211,"2.329860","0.009260","17.864810","0.175000","44.013640","-73.327200","VB","BAU","high","A","O","0.992050","0.996100","0.998450",2023-10-06 12:14:01,2023-10-06
"304","20231006121727.000000","VB1-2A-I","VB17",1.8,"120.000000","4945.180000","457.690000","7.465250",6.20964,"101.170000","26.031700","2045.396000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","368.943470",2.91069,"0.001380","0.470830","0.006570","1.004460",13.3966,"2.165730","0.004870","18.008070","0.173880","44.013630","-73.327190","VB","BAU","high","A","I","0.999160","0.995830","0.999500",2023-10-06 12:17:27,2023-10-06
"305","20231006123449.000000","VB2-2A-I","VB18",4,"119.000000","5644.780000","451.250000","5.953610",5.95361,"101.170000","26.414810","2048.648000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","353.759590",57.81245,"0.178540","8.179900","0.008530","0.842380",9.93064,"1.404480","0.016050","19.020450","0.169000","44.013440","-73.326270","VB","Injection","high","A","I","0.955400","0.990060","0.987360",2023-10-06 12:34:49,2023-10-06
"306","20231006123801.000000","VB2-2A-O","VB19",3,"114.000000","5326.780000","453.360000","2.375330",2.37533,"96.950000","24.569930","2070.338000","20.000000","114.000000","20.000000","114.000000","20.000000","120.000000","354.416470",14.46217,"0.040030","2.159450","0.004190","0.354680",4.02513,"0.600750","0.010270","17.988180","0.166850","44.013430","-73.326230","VB","Injection","high","A","O","0.970640","0.987870","0.972170",2023-10-06 12:38:01,2023-10-06
"307","20231006124336.000000","VB2-1A-I","VB20",1,"119.000000","4690.780000","454.670000","1.811070",1.56071,"101.150000","24.604120","2041.764000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","356.573400",2.95596,"0.007770","0.499300","0.003770","0.263620",9.50055,"1.603900","0.014170","18.261450","0.313120","44.013830","-73.326330","VB","Injection","low","A","I","0.976810","0.980330","0.992410",2023-10-06 12:43:36,2023-10-06
"308","20231006124653.000000","VB2-1A-O","VB22",2.3,"98.000000","5104.180000","453.540000","1.801480",1.80148,"78.390000","19.016760","2042.455000","20.000000","98.000000","20.000000","98.000000","20.000000","120.000000","356.306730",2.66265,"0.004270","0.413730","0.003630","0.279920",1.55557,"0.241600","0.001720","14.082000","0.286050","44.013830","-73.326320","VB","Injection","low","A","O","0.993870","0.990340","0.995040",2023-10-06 12:46:53,2023-10-06
"309","20231006125354.000000","VB2-1B-O","VB23",3,"119.000000","5326.780000","455.640000","5.427460",5.21682,"101.150000","23.319490","2305.422000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","394.623030",51.19472,"0.064360","7.597920","0.002990","0.774240",44.51995,"6.604210","0.012960","41.056380","0.442040","44.014340","-73.326160","VB","Injection","low","B","O","0.993020","0.998540","0.999620",2023-10-06 12:53:54,2023-10-06
"310","20231006125720.000000","VB2-1B-I","VB25",3.33,"120.000000","5431.720000","452.820000","5.241750",5.00441,"101.140000","23.226270","2043.914000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","363.700590",8.2271,"0.002770","1.197170","0.002800","0.728220",58.58829,"8.521180","0.024600","21.377370","0.452330","44.014320","-73.326160","VB","Injection","low","B","I","0.999480","0.998550","0.999180",2023-10-06 12:57:20,2023-10-06
"311","20231006133059.000000","VB2-2C-I","VB27",3,"119.000000","5326.780000","454.220000","2.263460",2.19884,"101.090000","23.070600","2045.237000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","369.819590",0.53067,"0.000750","0.078910","0.002460","0.326950",2.76085,"0.410390","0.001130","20.189710","0.059000","44.016660","-73.326520","VB","Injection","high","C","I","0.991210","0.994470","0.999260",2023-10-06 13:30:59,2023-10-06
"312","20231006133410.000000","VB2-2C-O","VB28",1.5,"119.000000","4849.780000","452.960000","1.428140",1.10216,"101.080000","23.138580","2038.172000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","366.744570",0.32926,"0.000820","0.053780","0.002980","0.180020",2.21709,"0.361910","0.002070","20.462750","0.254920","44.016650","-73.326530","VB","Injection","high","C","O","0.977570","0.973910","0.996790",2023-10-06 13:34:10,2023-10-06
"313","20231006133715.000000","VB2-2C-I","VB29",3,"120.000000","5326.780000","452.730000","2.213430",2.04713,"101.080000","23.458710","2038.125000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","364.281930",0.43013,"0.000630","0.064080","0.001920","0.304990",2.5466,"0.379210","0.000890","20.297270","0.253000","44.016650","-73.326520","VB","Injection","high","C","I","0.990710","0.996130","0.999460",2023-10-06 13:37:15,2023-10-06
"314","20231006134247.000000","VB2-1C-O","VB30",2.7,"120.000000","5231.380000","454.220000","4.552060",3.03736,"101.070000","23.598750","2068.409000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","427.151290",20.98894,"0.126430","3.185480","0.004860","0.460980",42.23942,"6.407270","0.067410","18.682260","0.353070","44.016040","-73.326530","VB","Injection","low","C","O","0.866280","0.989220","0.989270",2023-10-06 13:42:47,2023-10-06
"315","20231006134600.000000","VB2-1C-I","VB31",2.6,"119.000000","5199.580000","456.150000","5.384740",4.74289,"101.070000","23.673710","2106.136000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","413.383020",6.6017,"0.003830","1.008110","0.003870","0.724260",84.47525,"12.893000","0.032380","18.281330","0.350960","44.016050","-73.326500","VB","Injection","low","C","I","0.998590","0.997200","0.999380",2023-10-06 13:46:00,2023-10-06
"316","20231006140238.000000","VB2-2B-I","VB32",2.3,"120.000000","5104.180000","451.410000","2.234030",2.23403,"101.050000","23.485660","2230.268000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","358.892840",59.28582,"0.287720","9.215190","0.002840","0.347250",2.47978,"0.385250","0.052480","18.908110","0.282430","44.014810","-73.326190","VB","Injection","high","B","I","0.912800","0.993490","0.354800",2023-10-06 14:02:38,2023-10-06
"317","20231006140554.000000","VB2-2B-O","VB33",3,"119.000000","5326.780000","452.620000","1.484530",1.4212,"101.070000","23.366810","2042.764000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","357.904840",0.61948,"0.003150","0.092100","0.005420","0.211300",2.20432,"0.327520","0.014970","19.131000","0.282820","44.014800","-73.326180","VB","Injection","high","B","O","0.897340","0.939520","0.830000",2023-10-06 14:05:54,2023-10-06
"318","20231006141628.000000","VB3-1C-I","VB34",2.5,"119.000000","5167.780000","454.040000","2.308450",2.12976,"101.100000","22.741220","2047.921000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","360.913180",-0.00022,"0.001300","-0.000030","0.003110","0.325700",2.02734,"0.309880","0.001400","20.788100","0.100000","44.015680","-73.323960","VB","DAF","low","C","I","0.000010","0.991150","0.998000",2023-10-06 14:16:28,2023-10-06
"319","20231006142001.000000","VB3-1C-O","VB36",3.3,"119.000000","5422.180000","455.100000","7.238340",5.76,"101.080000","22.841420","2050.256000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","362.233800",-0.06588,"0.000740","-0.009610","0.008700","0.840520",2.53024,"0.369020","0.006450","20.886970","0.102100","44.015670","-73.323970","VB","DAF","low","C","O","0.635150","0.989610","0.970890",2023-10-06 14:20:01,2023-10-06
"320","20231006142816.000000","VB3-2A-O","VB37",3,"120.000000","5326.780000","452.810000","3.991280",2.45728,"101.060000","23.706630","2064.516000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","358.783320",0.19671,"0.001140","0.029330","0.004540","0.366330",0.4128,"0.061510","0.001050","19.303430","0.073700","44.016150","-73.324540","VB","DAF","high","A","O","0.871160","0.985200","0.972230",2023-10-06 14:28:16,2023-10-06
"321","20231006143114.000000","VB3-2A-I","VB38",2.7,"120.000000","5231.380000","451.100000","2.233070",2.13532,"101.070000","23.648600","2056.070000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","354.414440",0.01383,"0.000540","0.002100","0.002390","0.323760",0.22343,"0.033860","0.000360","19.061700","0.073000","44.016140","-73.324530","VB","DAF","high","A","I","0.133660","0.994680","0.989090",2023-10-06 14:31:14,2023-10-06
"322","20231006143630.000000","VB3-2B-O","VB39",2.3,"120.000000","5104.180000","451.240000","5.300360",4.65583,"101.050000","23.895240","2048.563000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","355.363190",-0.0209,"0.000980","-0.003250","0.006170","0.724540",3.69721,"0.575070","0.004550","21.703520","0.129930","44.016330","-73.324660","VB","DAF","high","B","O","0.101280","0.992950","0.993900",2023-10-06 14:36:30,2023-10-06
"323","20231006143945.000000","VB3-2B-I","VB41",3.2,"120.000000","5390.380000","451.930000","6.428320",6.42832,"101.040000","24.405380","2046.023000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","355.143140",-0.0418,"0.000680","-0.006170","0.005040","0.949340",0.48597,"0.071730","0.000540","21.669600","0.132000","44.016310","-73.324670","VB","DAF","high","B","I","0.460260","0.997240","0.994570",2023-10-06 14:39:45,2023-10-06
"324","20231006145043.000000","VB3-1A-I","VB42",3,"120.000000","5326.780000","448.730000","2.142620",1.7517,"101.040000","24.993200","2045.442000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","351.327490",0.00416,"0.000500","0.000620","0.002840","0.262230",2.4315,"0.363810","0.001810","19.904610","0.308700","44.017200","-73.324170","VB","DAF","low","A","I","0.015840","0.988600","0.997590",2023-10-06 14:50:43,2023-10-06
"325","20231006145358.000000","VB3-1A-O","VB43",3,"119.000000","5326.780000","451.070000","2.551880",2.36967,"101.020000","24.985500","2053.083000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","351.262080",0.02822,"0.000520","0.004220","0.002340","0.354580",2.30094,"0.344070","0.000920","19.854970","0.306000","44.017200","-73.324170","VB","DAF","low","A","O","0.406130","0.995770","0.999310",2023-10-06 14:53:58,2023-10-06
"326","20231006150030.000000","VB3-1B-I","VB44",3.3,"120.000000","5422.180000","447.310000","2.082950",1.82101,"101.040000","24.716340","2045.638000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","348.167060",0.06742,"0.000440","0.009890","0.002060","0.267040",0.33085,"0.048490","0.000660","20.709230","0.181930","44.017290","-73.323620","VB","DAF","low","B","I","0.840450","0.994230","0.982090",2023-10-06 15:00:30,2023-10-06
"327","20231006150349.000000","VB3-1B-O","VB46",3.5,"120.000000","5485.780000","447.780000","2.025070",1.76617,"101.030000","24.492260","2040.073000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","347.491270",0.04016,"0.000760","0.005820","0.002670","0.255900",0.2732,"0.039560","0.000560","20.928390","0.184000","44.017270","-73.323610","VB","DAF","low","B","O","0.374310","0.989480","0.980860",2023-10-06 15:03:49,2023-10-06
"328","20231009090533.000000","VB3-1B-O","VB1",2.8,"119.000000","5243.430000","458.760000","0.083370",0.074,"100.070000","10.788230","2059.016000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","337.760820",0.01418,"0.000470","0.002050","0.001630","0.010680",0.05848,"0.008440","0.000880","11.091010","0.430700","44.017240","-73.323590","VB","DAF","low","B","O","0.164610","0.304910","0.481800",2023-10-09 09:05:33,2023-10-09
"329","20231009090834.000000","VB3-1B-I","VB2",2.8,"119.000000","5243.430000","459.390000","0.511670",0.45071,"100.080000","10.678790","2058.240000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","337.910150",0.02773,"0.000510","0.004000","0.001730","0.065020",0.19719,"0.028440","0.000550","11.214990","0.431000","44.017250","-73.323600","VB","DAF","low","B","I","0.382130","0.935110","0.964630",2023-10-09 09:08:34,2023-10-09
"330","20231009091402.000000","VB3-1A-O","VB3",2.75,"119.000000","5227.530000","460.430000","0.418430",0.38298,"100.060000","10.663620","2059.102000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","338.426570",0.01184,"0.001210","0.001710","0.002110","0.055410",0.42707,"0.061770","0.000830","10.386190","0.521330","44.017180","-73.324160","VB","DAF","low","A","O","0.019920","0.875910","0.982590",2023-10-09 09:14:02,2023-10-09
"331","20231009091729.000000","VB3-1A-I","VB5",2,"120.000000","4989.030000","460.250000","0.036590",0.03659,"100.070000","10.774010","2058.326000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","339.099690",0.01146,"0.000520","0.001740","0.001830","0.005550",0.04491,"0.006820","0.001740","10.267090","0.523350","44.017180","-73.324160","VB","DAF","low","A","I","0.102960","0.085680","0.134960",2023-10-09 09:17:29,2023-10-09
"332","20231009092400.000000","VB3-2C-O","VB6",3.38,"120.000000","5426.280000","460.250000","0.487020",0.48702,"100.070000","10.280770","2060.023000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","339.598790",-0.00644,"0.000590","-0.000900","0.001800","0.067860",1.24948,"0.174060","0.001070","10.550500","0.409000","44.016770","-73.324960","VB","DAF","high","C","O","0.023020","0.935750","0.996320",2023-10-09 09:24:00,2023-10-09
"333","20231009092722.000000","VB3-2C-I","VB8",2.8,"119.000000","5243.430000","461.010000","0.747030",0.74703,"100.070000","10.127560","2059.940000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","340.408900",-0.00699,"0.000520","-0.001010","0.001510","0.107640",1.09407,"0.157610","0.000680","10.357890","0.412420","44.016740","-73.324960","VB","DAF","high","C","I","0.036690","0.981020","0.998160",2023-10-09 09:27:22,2023-10-09
"334","20231009093257.000000","VB3-2B-O","VB9",1.5,"119.000000","4830.030000","460.680000","0.355560",0.31904,"100.060000","10.159360","2060.820000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","338.517870",0.00388,"0.000660","0.000610","0.001530","0.049920",2.39071,"0.374010","0.001320","10.454740","0.443000","44.016300","-73.324670","VB","DAF","high","B","O","0.008500","0.915760","0.998780",2023-10-09 09:32:57,2023-10-09
"335","20231009093613.000000","VB3-2B-I","VB10",2.9,"120.000000","5275.230000","460.110000","0.423720",0.39076,"100.080000","10.246300","2060.788000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","339.556910",0.00753,"0.000480","0.001080","0.001880","0.056000",1.77248,"0.253940","0.000900","10.402460","0.446000","44.016290","-73.324650","VB","DAF","high","B","I","0.048870","0.900180","0.998780",2023-10-09 09:36:13,2023-10-09
"336","20231009094115.000000","VB3-2A-O","VB12",3.63,"119.000000","5507.370000","461.090000","1.400980",1.10705,"100.080000","10.124260","2061.589000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","340.430350",0.00429,"0.000530","0.000590","0.002450","0.151880",0.64545,"0.088530","0.001240","10.243130","0.361950","44.016150","-73.324540","VB","DAF","high","A","O","0.012590","0.975080","0.981240",2023-10-09 09:41:15,2023-10-09
"337","20231009094929.000000","VB3-1C-I","VB14",2.5,"119.000000","5148.030000","459.560000","0.358910",0.2935,"100.110000","9.851490","2063.402000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","337.889890",0.02052,"0.000610","0.003010","0.001940","0.042990",0.09009,"0.013190","0.000780","10.901340","0.411860","44.015700","-73.323960","VB","DAF","low","C","I","0.199140","0.833770","0.746840",2023-10-09 09:49:29,2023-10-09
"338","20231009095307.000000","VB3-1C-I","VB15",2.5,"120.000000","5148.030000","459.710000","0.510290",0.4517,"100.110000","9.779690","2064.729000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","338.330440",0.03164,"0.001230","0.004640","0.002580","0.066170",0.0737,"0.010790","0.001280","10.921460","0.411000","44.015700","-73.323950","VB","DAF","low","C","I","0.126260","0.870420","0.420960",2023-10-09 09:53:07,2023-10-09
"339","20231009095620.000000","VB3-1C-O","VB16",3.8,"120.000000","5561.430000","458.720000","0.518440",0.49722,"100.120000","9.730800","2065.800000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","339.285060",-0.01224,"0.000750","-0.001660","0.002700","0.067430",0.21664,"0.029370","0.000800","10.913290","0.411000","44.015690","-73.323970","VB","DAF","low","C","O","0.047020","0.864010","0.932640",2023-10-09 09:56:20,2023-10-09
"340","20231009100453.000000","VB2-2C-O","VB17",2.25,"119.000000","5068.530000","459.150000","0.434640",0.26694,"100.090000","9.757570","2068.830000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","344.887660",0.07247,"0.000990","0.010790","0.001890","0.039750",5.51307,"0.820790","0.011310","11.445710","0.379710","44.016660","-73.326510","VB","Injection","high","C","O","0.549340","0.819320","0.981730",2023-10-09 10:04:53,2023-10-09
"341","20231009100756.000000","VB2-2C-I","VB18",1,"120.000000","4671.030000","459.430000","0.264330",0.23529,"100.080000","9.921360","2072.174000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","347.720750",-0.00423,"0.000430","-0.000680","0.001460","0.038050",0.76889,"0.124320","0.000780","11.496680","0.384130","44.016650","-73.326510","VB","Injection","high","C","I","0.025400","0.874320","0.996160",2023-10-09 10:07:56,2023-10-09
"342","20231009102216.000000","VB2-2B-I","VB21",2.8,"119.000000","5243.430000","458.570000","0.446400",0.34944,"100.090000","10.119970","2084.606000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","350.942930",0.45197,"0.001530","0.065210","0.001780","0.050410",4.69214,"0.676700","0.002510","10.839140","0.349100","44.014830","-73.326190","VB","Injection","high","B","I","0.949050","0.891350","0.998650",2023-10-09 10:22:16,2023-10-09
"343","20231009102519.000000","VB2-2B-O","VB22",3.1,"120.000000","5338.830000","458.000000","0.629100",0.62589,"100.100000","10.439270","2080.171000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","348.604820",0.013,"0.000480","0.001840","0.001450","0.088750",2.66405,"0.377660","0.000930","10.820040","0.352000","44.014810","-73.326180","VB","Injection","high","B","O","0.127510","0.974310","0.999400",2023-10-09 10:25:19,2023-10-09
"344","20231009103011.000000","VB2-1B-O","VB23",2.3,"120.000000","5084.430000","457.390000","0.068150",0.06815,"100.080000","10.780680","2143.884000","20.000000","120.000000","20.000000","120.000000","20.000000","120.000000","344.382750",0.01223,"0.000910","0.001820","0.001380","0.010160",6.85718,"1.021660","0.001970","11.768640","0.597500","44.014380","-73.326170","VB","Injection","low","B","O","0.039650","0.356760","0.999630",2023-10-09 10:30:11,2023-10-09
"345","20231009103323.000000","VB2-1B-I","VB24",1,"119.000000","4671.030000","458.280000","0.059470",0.05947,"100.090000","10.943130","2275.127000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","343.104480",-0.09967,"0.000770","-0.016170","0.001440","0.009650",2.92122,"0.473950","0.002830","11.621990","0.601000","44.014380","-73.326180","VB","Injection","low","B","I","0.817630","0.314580","0.996520",2023-10-09 10:33:23,2023-10-09
"346","20231009103928.000000","VB2-1A-O","VB25",3,"119.000000","5307.030000","457.160000","0.540570",0.54057,"100.090000","11.262160","2082.305000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","341.160500",0.10177,"0.000560","0.014550","0.001490","0.077300",2.74957,"0.393100","0.001990","11.249890","0.503130","44.013910","-73.326340","VB","Injection","low","A","O","0.873560","0.965080","0.997500",2023-10-09 10:39:28,2023-10-09
"347","20231009104233.000000","VB2-1A-I","VB26",0.5,"119.000000","4512.030000","458.260000","0.845920",0.65813,"100.090000","11.630240","2082.302000","20.000000","119.000000","20.000000","119.000000","20.000000","120.000000","340.467000",2.69109,"0.015410","0.453130","0.002270","0.110820",9.86064,"1.659910","0.034680","11.251820","0.504000","44.013900","-73.326320","VB","Injection","low","A","I","0.898210","0.960460","0.958970",2023-10-09 10:42:33,2023-10-09
